Neural Net Info,0.01,2
Layer Info,0,104,195
Weights
0.679294,0.5014132,-0.1384902,0.86444604,-0.31847167,0.7692201,0.88375807,0.7703104,-0.89237213,0.021097064,-0.82764703,0.13871872,0.93941414,0.041073322,-0.3680175,-0.9310194,-0.9158264,-0.886471,-0.76916313,0.30675685,0.69086206,0.77936006,-0.4912495,0.27836633,-0.3485642,-0.70416164,0.8535695,-0.8163861,0.7143234,0.15026224,0.07471573,0.26308656,0.43432605,-0.17813557,-0.34683955,-0.70251215,0.41733932,-0.60279393,-0.88840246,-0.67950106,-0.21397907,-0.108142674,-0.36217415,-0.7666787,-0.97931045,-0.7802365,0.627776,-0.9537226,-0.07321805,0.4366809,-0.5682353,0.84509444,-0.6195657,-0.6518523,-0.64107597,-0.056081653,0.37013757,-0.11536133,-0.51536095,-0.4518844,0.7298032,0.90129423,-0.21074641,0.18717706,0.2576387,-0.6883122,-0.44479108,0.9306705,0.983196,-0.2231502,0.34385478,-0.6595254,-0.5318885,-0.2453847,-0.9483943,0.2580974,0.87488735,-0.773985,-0.9790592,0.67012966,0.3536837,-0.68580693,0.3328961,0.9192568,-0.5154878,0.79122305,-0.06602329,-0.20036769,-0.43184656,0.71895814,0.13838172,0.7640295,-0.41329408,-0.3780285,0.9880153,-0.7419524,0.50354874,-0.92765045,0.34450805,-0.32074815,0.67025495,0.9718962,0.33574152,0.6390327,0.52879024,0.7132368,-0.94677705,-0.7411649,-0.11184502,-0.5415181,-0.07897365,0.9282023,0.70378053,-0.97555333,0.47112644,0.8826964,0.889743,-0.0007750392,0.568956,0.4918903,0.84153664,-0.7616565,-0.11824173,0.071391225,-0.05381477,-0.75805974,-0.25272107,-0.36700916,0.5794791,0.23316836,0.33276033,0.0046858788,-0.018590212,-0.45393813,0.15767503,-0.34480268,-0.22680086,0.58888745,-0.6237478,-0.17783135,0.119982004,0.8358364,0.93173623,0.94917285,0.4427371,-0.8373363,0.74782896,0.53528273,0.49161887,-0.22355008,-0.9460908,-0.3961591,0.59788525,-0.769338,-0.7330611,-0.079689205,0.038801312,-0.7100431,-0.43611246,-0.53298926,-0.6851233,0.47165906,-0.21718162,-0.7960255,0.9795518,-0.80045116,0.039790154,-0.66600764,-0.98540926,0.3626002,-0.0048309565,0.44872117,-0.7496507,0.4267943,-0.8156385,0.14032578,-0.6147516,-0.018406868,-0.35977745,0.99986124,0.009124637,-0.23362094,0.0147560835,0.54534507,-0.8671031,-0.5912654,0.79537797,0.5903748,0.5251913,-0.08456522,-0.4152097,0.8434355,0.08087134,-0.029464006,0.6526128
0.2729199,-0.38426286,0.6823622,0.56473076,-0.5812677,-0.5660089,0.8328961,-0.6568577,-0.6197643,-0.11950785,-0.7214755,-0.7473053,-0.22385222,-0.42317933,-0.85416013,0.9587096,0.7785263,-0.14580756,0.34794557,-0.48795676,-0.40707976,-0.92661536,-0.2675994,0.039530277,0.4689585,-0.18813086,-0.7838149,0.0949676,-0.6335735,-0.3475117,-0.49904776,-0.65908444,0.4360212,0.26770627,-0.6805736,-0.12594151,0.15723598,-0.6169213,-0.6281112,0.7105614,0.765568,0.578341,0.45328975,0.80552197,-0.6897111,0.23505175,-0.8984033,-0.067013025,0.55967176,-0.8374927,-0.58321625,-0.07643515,-0.6613833,-0.20072865,-0.29339623,0.09805524,-0.8194313,-0.5782025,-0.86936694,0.4062804,-0.58719397,0.3109138,-0.25592548,0.24943256,-0.3909493,-0.42030096,0.6395222,0.13452339,-0.98709863,-0.0020743608,-0.8103969,0.67939556,0.5895258,-0.06081623,0.45196497,0.2707113,-0.42733818,-0.8510624,-0.2613356,-0.44796425,0.7416818,-0.15853614,0.54468095,-0.32603568,0.04338491,0.38778305,-0.7558762,-0.08416343,-0.9776349,0.7065278,-0.5827038,-0.7118028,-0.9207277,0.71532905,-0.6347381,0.9427558,0.3556975,-0.06416303,-0.198443,0.42992675,0.39740896,0.69892514,0.48337114,-0.68693465,0.058915615,0.88574266,-0.04150015,-0.5449842,-0.6140412,-0.347605,0.77262545,0.29767013,0.85452783,0.1394633,-0.15736175,-0.560125,-0.03781128,0.66603017,0.8445941,0.53288186,-0.53011066,0.42660367,0.7082181,0.95453393,0.2666844,0.83095396,0.07713258,-0.6369945,-0.12181401,-0.0126366615,-0.64417094,-0.10064578,-0.993285,0.97095466,0.77809024,0.08173394,0.5348308,-0.42829877,-0.23514599,-0.095669866,0.011325359,-0.38172382,-0.27388662,0.6029732,-0.4851879,0.059417963,-0.7863933,-0.06043619,-0.24561995,0.55462766,-0.31201106,-0.256813,-0.9284052,0.7197807,-0.33988202,0.8105916,-0.16003555,-0.8814622,-0.22946966,-0.31944102,0.42294574,-0.34501868,-0.42168403,-0.87918913,0.5329217,-0.7166519,-0.41303998,0.88010216,0.016572356,-0.10930544,-0.637837,0.8983767,-0.45128292,-0.044685245,-0.2832405,0.15165031,0.40470922,-0.3984521,0.24229288,-0.6414943,-0.32522964,-0.44446462,-0.2962659,-0.23538643,-0.44168723,0.1908344,-0.16768354,0.27018142,0.63937235,-0.2851144,-0.43363708,0.6322918,-0.46292257,0.89382493,0.1644063
0.40479958,0.4001391,0.5351726,0.23327827,-0.029865384,0.26995647,0.9678818,0.12595177,0.45908618,0.16829848,-0.8720789,0.17738688,-0.6335757,0.7727666,-0.86442316,0.21109927,0.07300997,-0.058070242,-0.89003116,0.5082114,-0.5564914,0.7545568,-0.811285,0.40698254,-0.045093596,-0.8019884,0.3710469,0.71700335,0.74637437,0.7803582,0.18084335,-0.7562308,-0.13812727,-0.3084156,-0.31004888,-0.48466623,-0.4323063,0.8265612,0.8988254,0.22334981,0.41218102,0.8616233,0.8505254,0.42125642,0.60463214,0.8032675,0.16908538,0.11236668,-0.66991365,0.81222117,-0.2731406,-0.24025118,0.9703226,-0.33579051,-0.027442515,-0.6210108,-0.7846141,-0.16265988,-0.5437101,0.78058255,0.30863476,-0.06760508,0.09038913,0.48097074,-0.7063881,-0.95429915,0.90587044,0.74022985,0.44979823,-0.66112494,0.76347387,-0.17566878,0.8174275,0.044449806,-0.31118184,0.23078823,0.90130603,-0.32930207,-0.32066858,0.209921,0.3620137,-0.19532579,-0.9433503,-0.50096583,0.008069873,-0.13407892,-0.34431267,-0.28680038,0.91534853,0.06440103,0.8803681,0.013255358,0.41292214,0.9829589,0.71224296,0.28035557,-0.8078623,-0.43017274,0.22090662,-0.76524323,-0.37711072,0.5750357,0.88374555,0.15057337,0.7309804,0.35685682,-0.4510919,-0.1918028,-0.5237793,-0.43072635,0.4860344,0.5915979,0.9826461,-0.36742848,-0.77170736,0.103131175,-0.9114986,0.5727439,-0.79544735,-0.5029309,-0.8587448,0.8807913,-0.31893528,0.3351928,-0.38689655,0.79813325,0.4477167,-0.40613157,-0.3371426,0.13609612,-0.77826834,-0.92088354,-0.71305513,0.72681475,-0.68342483,0.9612601,-0.19667476,-0.11264783,-0.21501958,-0.6385523,-0.8370065,-0.09923047,0.30396092,0.74535894,-0.7855483,0.094245315,0.24450064,0.89298105,0.041410565,0.7273096,0.25077343,-0.64626455,0.24630725,-0.65466297,0.65576625,-0.9920999,0.21368861,-0.20967704,0.25655258,-0.7236973,0.58705056,0.5280119,-0.43643337,-0.51154655,0.61971724,0.557879,0.15573156,0.124497294,0.84282887,0.11273897,0.53305566,-0.80753875,-0.3178944,0.65778184,0.99255574,0.42054558,0.5180322,-0.88338786,0.42040372,0.45407605,-0.5698353,0.85543096,-0.72825813,-0.43934262,-0.08465111,0.28313994,0.9181129,-0.558463,0.69040215,0.3189385,-0.30233854,0.32186878,-0.8282116,0.72287214,-0.8978063
-0.3095128,-0.27800882,-0.006309688,-0.7646738,-0.3580621,-0.7675507,0.36899948,-0.3469056,0.3988521,-0.045034647,0.41577363,-0.6349004,-0.93818307,-0.97525406,0.42301393,-0.85960346,0.87472546,-0.63075733,-0.9127205,-0.06620318,0.42539048,0.6109251,0.78296745,0.23165083,0.87341535,-0.18113458,-0.41728163,0.5125438,-0.29708427,-0.6523936,-0.4399882,-0.82399374,0.9237969,0.85160446,-0.16196424,0.054998755,0.12236619,0.29562414,0.28815138,0.20018268,0.7510364,0.39533567,0.025725007,0.1822964,0.7599385,0.033213854,0.57575226,0.07600188,0.4401573,0.83280146,0.9593297,-0.18001711,-0.44332683,-0.4717909,-0.2575953,-0.6912868,-0.17629147,0.19327319,0.42882586,-0.94654745,0.45840573,-0.043624103,0.84116757,-0.87382215,-0.011994362,0.8101424,0.43117416,-0.9048833,-0.21096206,0.19036901,0.47875845,-0.61456835,0.36847413,0.1694591,0.1424861,0.6361095,0.877403,-0.35280567,-0.8293199,0.01752901,0.25329816,0.61504126,-0.27316076,-0.4426388,0.3524139,0.3886373,0.50672364,0.1498599,0.8087872,0.17377734,0.75877774,-0.38361025,-0.9006814,0.7474164,0.97762764,-0.62098855,0.37792814,-0.8400846,0.051989317,0.66188085,0.92010367,-0.5608456,-0.16395777,0.29924405,-0.7095839,-0.47683066,-0.78792274,0.48041296,-0.5081054,0.8942487,-0.07485396,-0.27949387,-0.4992829,-0.44288284,0.7810997,0.40093195,0.10528064,-0.65087706,0.23917055,0.14164472,0.46172214,-0.26288366,-0.81620854,0.8109641,0.007544756,-0.5908407,0.6026685,0.54623556,-0.344104,-0.29333508,0.0006599426,-0.3065579,0.28977025,0.8090763,-0.5465274,0.6084608,-0.31537193,-0.10562742,-0.8229085,0.9193698,-0.9636713,0.66421115,-0.20752639,-0.7782152,0.043414593,-0.79092705,-0.21807116,-0.63402677,0.85590744,-0.92420167,-0.005815029,0.36199808,-0.062262118,0.40939713,-0.042378843,0.53391576,0.84743655,0.26086605,0.45859993,0.45701098,-0.7889833,0.37001228,0.903365,0.7010865,-0.05754417,0.5113847,-0.387339,0.8573681,-0.4597848,0.011609435,-0.75888455,0.798473,0.81831706,0.5266675,0.5544722,0.41302168,-0.95635736,-0.91597116,0.27756846,0.8427328,0.8068205,-0.50111735,-0.863096,-0.80842924,0.6759497,-0.4845075,0.47636843,0.88324547,-0.23481023,-0.956064,-0.10291302,0.9482738,-0.20982188,-0.7544526,0.64966
0.7052882,-0.7838635,0.55003595,0.6103703,-0.4822306,-0.28599834,-0.2663228,-0.21516162,-0.7970346,-0.72046614,-0.49541813,-0.009098709,-0.029319048,-0.75398874,0.8019098,-0.044026315,0.0845114,0.2864883,0.33647275,0.3914528,-0.111427665,-0.7699379,0.55115914,0.38987565,-0.4049613,-0.4681304,0.19524944,0.3367163,-0.29073006,0.08344352,0.7887727,-0.14955658,-0.6095556,-0.14117575,-0.46863824,-0.1140762,0.22134233,-0.10467553,0.95432806,0.14410043,-0.46387517,-0.6241412,0.18379629,-0.83498436,-0.993361,-0.15103346,-0.55722046,0.523895,-0.4861864,-0.48754102,0.14083731,-0.2352553,0.433622,0.052357793,0.81212497,0.12357223,0.86633325,0.15388787,-0.3953892,0.52918386,0.6364075,0.09326565,0.5557101,-0.36905485,-0.7040019,-0.67187154,-0.02544123,0.7893927,0.42407656,0.02211833,-0.12937403,-0.26245213,0.3665651,-0.3356722,-0.5831815,-0.7759532,-0.46073645,0.135005,0.746506,-0.89790577,-0.8298668,-0.023995578,-0.35334194,-0.34758586,-0.68032515,-0.84483874,-0.7077826,0.90026045,0.0972805,-0.49712086,0.767763,-0.93098277,0.508479,0.21836579,-0.98554975,-0.2928719,0.45807052,0.46336412,0.27262068,0.257761,0.81349707,-0.59534603,0.34947252,-0.63618755,0.46760094,-0.8353778,-0.25608605,0.0047912598,0.4358542,0.5842104,-0.85826206,-0.85857296,0.769742,0.9654628,-0.28581142,0.82912433,0.7072573,0.7537092,0.6562432,-0.05367613,-0.7216654,-0.40964162,0.6211574,0.07147145,0.12525308,0.1678921,-0.24691123,0.22413492,-0.07411641,-0.0015047789,-0.78906286,0.18609011,0.51656425,-0.6633628,-0.23994547,-0.22762352,-0.3695553,-0.62692755,-0.39112622,0.34081447,0.08183515,0.05888343,0.586323,-0.33309722,-0.51227075,0.7785566,-0.331155,0.66880417,-0.7626877,-0.9406381,0.07696295,-0.6382483,0.20911658,0.06573832,0.19237983,-0.9497262,-0.9750048,0.810578,0.90963316,-0.24904126,-0.0066254735,0.7297156,-0.80057645,-0.50424194,-0.005746603,0.23057103,-0.6096282,0.81204593,-0.66820395,0.05732429,-0.58274084,0.18608868,-0.38323504,-0.9162985,-0.41008723,-0.1656661,0.7597804,-0.23211604,0.023074746,-0.13599622,0.80294883,0.22210205,0.19445431,0.4425658,0.59201765,-0.79098505,0.8547175,0.947418,0.15782666,0.07535398,-0.7659667,-0.87758493,0.8521745,-0.27531904,0.9050362
-0.45204437,-0.42278183,0.001250267,-0.23395443,-0.27476972,-0.5592123,0.64976573,0.18509233,0.7454214,0.96973777,-0.8832173,0.9358069,-0.18210924,0.7826091,0.09675884,0.03600824,-0.52553964,0.74336815,-0.3343392,-0.32313806,0.5109472,0.25997913,-0.9207224,-0.7197329,0.15306187,0.85619867,-0.68013257,0.2143569,0.9980885,0.95325553,0.16478443,-0.86385465,-0.45019168,-0.7613613,-0.69240606,0.04051757,-0.8701584,0.85244024,0.91513026,0.24931371,0.5530876,0.87332,-0.662268,0.26076412,-0.6388296,-0.6755849,-0.58328116,0.38244462,-0.5057168,0.9419472,-0.46628588,-0.33880973,-0.6133823,-0.38372654,-0.9319601,-0.7239541,0.36860824,-0.94939214,-0.92635775,-0.08876854,0.7051668,-0.37981004,0.6665219,-0.60367286,-0.34858316,0.81809366,0.14714003,-0.42768115,-0.80658877,0.18607676,-0.07593882,-0.34680003,-0.9647841,0.87629175,-0.8871594,0.6901046,-0.23908341,0.18368232,-0.7417834,0.47820008,0.24489129,-0.938699,0.27381146,0.99306357,0.22036624,0.66862667,-0.5815374,0.7399874,0.8052033,0.54273427,0.28907883,0.31908226,0.58245933,-0.8256038,-0.6481403,0.24528337,0.75240993,0.21472919,0.44818735,-0.5464754,-0.44951445,-0.5301854,-0.7537909,-0.04489076,-0.15452403,0.45210207,-0.901977,0.6162182,0.82406294,0.6083456,0.49289334,0.82557964,-0.61197615,0.05650568,-0.9665768,0.6159638,-0.8368604,-0.99723464,0.6557828,-0.6296055,0.2088927,0.10089958,0.94724035,-0.14503819,-0.22856522,-0.70445496,-0.2617582,-0.33598232,0.47056687,0.45131528,0.5088141,-0.8846563,-0.27030468,-0.3025241,0.20759857,0.7149297,0.012379527,0.40152538,0.69761693,0.9886223,-0.1860559,0.3996806,0.30207705,0.26976323,0.7088815,0.33955145,0.08767009,-0.904439,-0.9760231,0.13702667,0.6388817,-0.9775155,-0.23205435,0.8871566,-0.018758595,-0.73155415,-0.68607783,0.2866751,0.5737996,0.13473761,0.14093757,-0.18630928,0.56259656,0.3633026,0.60124505,-0.40177816,0.67453873,0.4696486,-0.36613327,0.6434407,0.41204345,0.39299452,-0.24651217,0.897071,0.045270562,0.7539054,0.1281066,-0.91434133,-0.11721951,-0.20924103,-0.5417315,-0.4418857,0.4010371,-0.14523333,0.40531385,0.4217496,0.5330931,-0.89150333,-0.67698103,0.6155577,0.813231,0.59136057,0.5734366,0.61718774,-0.65831065
-0.77736646,0.4170226,0.8806628,-0.6421889,-0.83647794,0.14561701,-0.8320074,-0.42449325,0.66446805,-0.99494684,0.15179908,0.6240498,-0.0041945577,0.039230704,0.18302953,-0.2174133,-0.8130559,-0.6403762,0.8248366,-0.54638004,-0.36131305,0.6672751,0.38081527,-0.29045945,-0.2853256,-0.88126,-0.26364553,0.19671941,-0.15483171,-0.103027344,-0.48602122,0.5434296,-0.9622721,0.75066113,0.2043457,0.005425334,0.13915122,-0.736794,-0.44809586,0.9433116,-0.7678271,0.24611461,0.88844633,-0.6178574,-0.6115775,0.06017387,0.91100526,0.74379444,0.81186473,-0.54592,-0.39691818,-0.015170813,0.6557325,-0.762012,0.2823007,0.6103277,-0.6572086,-0.5957099,0.7230511,-0.57912153,-0.74411947,0.15484357,0.26892972,0.71823406,0.7394067,0.03628397,0.11624217,0.90990615,0.054308772,-0.021106422,0.95349336,-0.76745677,-0.37619,0.15444887,0.18064201,-0.79931694,-0.45541525,0.884202,-0.37012112,0.16499901,-0.29400533,0.45906007,0.80835617,0.29265416,-0.5390594,-0.6741413,-0.40441632,-0.88162845,0.9225043,-0.9108494,-0.39519942,0.9309257,0.17915595,-0.19249904,0.12354958,0.9388479,0.45139754,0.6968993,0.21632564,0.12617207,0.802336,0.95243776,-0.0070872903,0.019284487,-0.06312519,-0.24097651,-0.40049434,0.1159482,0.2454412,-0.50893736,-0.045166433,-0.35648423,0.31676924,0.14445376,-0.8939558,-0.57944655,0.5614711,0.36633563,0.82270956,-0.14093769,-0.39831102,0.68074596,-0.531446,0.50247097,-0.6305729,-0.73702407,0.9299066,0.88673806,-0.081885874,-0.59569466,-0.95620483,0.7005758,-0.86463845,0.43148565,0.6129476,-0.957825,0.9088743,-0.7172571,-0.33489436,-0.932271,0.58440423,-0.03367281,0.06971526,0.008342743,-0.6962748,0.87280965,0.5723498,0.44023085,-0.9372561,-0.5955689,-0.24076897,-0.47676975,0.8908156,0.98386765,0.96412396,0.25439715,-0.49891466,0.39192426,-0.81740534,0.6647532,0.2669196,-0.28115624,0.08346355,-0.60381067,-0.69059455,0.37126565,0.8864455,0.58471537,-0.19806415,-0.08890289,0.8123275,0.038404346,-0.3547187,-0.055427253,0.24963915,0.16941154,-0.7511493,0.28565764,-0.7295885,-0.5042248,-0.8058968,-0.11796719,-0.33907437,-0.39939028,0.36294842,0.77488124,0.43515563,0.26628673,-0.96831584,0.936443,0.95461166,-0.47362816,0.2530415,0.29318488,-0.44990218
-0.45359564,-0.20552379,0.6289028,0.23869383,-0.5406009,-0.47739273,0.008906484,-0.3952338,-0.85756546,0.09972823,0.9231502,-0.66780543,-0.39208174,0.523919,-0.45034736,0.07476413,-0.19919801,0.079524875,0.99997795,-0.8131814,-0.9886295,-0.039931476,0.020647287,0.79951835,0.72607255,-0.19980788,0.9178524,0.37917352,0.84989023,0.86879027,-0.96046656,0.025336266,0.8575591,-0.861446,-0.7247811,-0.776257,-0.88103306,0.073239684,-0.7118411,-0.8793326,-0.9645491,0.39878857,0.07568276,0.8562367,-0.28972512,-0.9947477,0.4666233,0.11919165,-0.31767362,0.9384253,-0.5930872,0.19606638,0.11266792,-0.5571083,0.910959,-0.15407538,0.229429,0.53270507,0.2742554,-0.64134085,-0.27394104,0.8506663,0.9189459,0.008508086,0.07706189,0.58103704,-0.110242784,0.97193193,-0.9561845,0.35920203,-0.73770785,0.16816926,-0.4232688,-0.09199309,0.37174952,0.04608822,-0.32037663,0.19399631,0.68260205,0.7078918,0.25102663,-0.10723597,0.8616742,0.9444722,0.23813915,-0.014115572,0.8622085,0.15200937,-0.84578127,0.45464897,0.2725706,-0.52897614,-0.8896093,-0.31500226,0.21098447,0.39743185,0.4705037,-0.56663597,-0.80368435,0.59000087,0.16190314,-0.73955315,0.44773233,0.34090662,-0.5705196,0.2801243,0.26493895,0.9586625,-0.33999717,0.47830117,0.16412139,0.13856673,0.3457222,0.44983363,-0.6768185,-0.7329513,-0.597348,-0.9256024,0.23670042,0.48357213,0.83096886,0.65658844,0.57744336,-0.19676954,0.608814,-0.26883507,0.16846597,-0.9166852,-0.28782576,0.84927535,0.36248708,-0.29307544,-0.15055126,-0.44933265,0.45641494,0.9594705,0.390087,-0.47058904,-0.5673108,0.18597364,0.8264266,-0.8417779,0.28268957,-0.80846614,-0.094612956,0.36947918,-0.35089886,-0.20416135,-0.21099907,0.40811777,0.20463383,-0.349212,-0.31049383,-0.80923283,-0.6909362,0.35185206,0.85545206,0.07230353,-0.016218662,0.5483365,-0.7172178,-0.7938183,-0.82626086,-0.9723491,0.5031787,0.35829675,0.21254551,0.6692401,0.8557677,-0.31082404,-0.20884651,0.46281183,0.91194534,-0.115554154,-0.8763628,0.65879095,0.7085694,0.26520932,-0.5854974,-0.4098404,0.6224767,-0.5779368,0.52845144,0.1930809,0.07156122,-0.55104595,0.40962625,0.52389205,-0.1528967,0.67147183,0.1802913,-0.52419305,-0.54505724,-0.24329895,-0.04754603
0.53914905,0.32303596,-0.902354,-0.9279612,-0.93980753,0.848505,-0.91453576,0.68956506,-0.8796528,-0.84255844,0.18892705,-0.3689931,0.88400674,-0.37783778,0.01897955,-0.71549517,-0.024958313,0.11521196,-0.13402504,-0.7113145,0.9190651,0.7105415,-0.6330354,-0.6263292,0.86215794,0.9176971,0.1087538,0.7452084,-0.93769056,0.5891727,-0.12882382,0.74375975,0.10890365,0.12625158,-0.13442898,-0.2041229,-0.8608947,0.20686448,0.6638292,-0.35462373,-0.5309591,-0.33621067,0.5538089,0.46022654,0.73473287,-0.9054181,-0.78920233,0.44669986,-0.8486112,0.96495664,-0.1120947,0.21444738,-0.24075878,-0.92266476,0.94507265,-0.7480067,0.6728778,0.20501447,0.14638376,0.6869576,-0.5311338,-0.6918729,0.48625708,-0.43111598,0.6534802,0.3080876,0.0067465305,-0.19276303,0.15146124,0.5956199,0.77769125,-0.1317482,0.5435077,0.77837694,0.07324588,-0.5666684,0.30312574,0.2595054,0.57089794,0.12542307,0.69850147,0.91368544,-0.3243354,-0.78008425,-0.28652626,0.50504637,-0.8998585,-0.25835532,-0.31751823,0.5141623,-0.31629586,0.4453659,0.64381266,0.74678993,0.8619106,-0.24193001,0.5273857,-0.15207255,0.65957713,-0.21818459,0.05347979,0.43156636,0.08576059,0.25750685,0.7533587,0.10883963,0.4011984,-0.14356947,0.6345279,0.87941074,-0.8427045,0.8689934,-0.5507965,-0.47643924,0.32899523,-0.48147857,-0.7676595,0.51964116,0.25523007,-0.9015336,-0.7988454,0.16390431,0.4339645,0.7004807,-0.8336064,0.5268785,-0.044394255,-0.27356803,-0.9792614,0.6336869,-0.41515017,0.13255882,-0.4717865,-0.7475467,0.760658,0.8196515,-0.7265797,-0.68921876,-0.19191235,0.40495658,0.93341565,0.7560805,0.30458486,0.06052637,0.38122356,0.99919605,0.9890685,0.24745536,-0.38080662,0.88885903,0.5191417,-0.9903667,-0.5679873,-0.4326915,0.9456358,0.90862715,0.7712357,0.9249723,-0.50680435,0.37280118,0.62259305,-0.28253442,0.45175827,-0.4062488,-0.89291155,0.1281333,0.69295955,0.015545011,-0.17034131,0.6237124,0.036793232,0.403821,0.03658521,-0.22012687,-0.8291002,0.2946781,-0.4952721,0.16478777,-0.62213534,-0.9578288,-0.4117049,0.034932137,0.6901443,-0.82610464,-0.24274242,-0.054094434,0.87686276,0.5556736,-0.0965085,0.73009443,-0.3267975,0.84079194,-0.07119572,0.26137114,-0.16446209
0.7617065,0.039758325,-0.34650207,0.21566236,0.7742499,0.37415528,-0.62557054,-0.81824696,0.5991901,-0.17751092,-0.8581419,0.90923405,-0.22459918,0.11960757,0.35028136,-0.92278767,-0.61921006,-0.21901768,-0.0517385,0.6139132,0.23063779,-0.9270921,0.96523607,0.86619484,-0.6229059,-0.6499212,0.91082203,0.6569284,0.38414037,0.21709895,-0.7042309,0.022725701,0.90816975,0.40191615,0.45891976,-0.77300423,0.6663692,-0.009927988,0.7199576,-0.2776717,-0.16544873,0.2335298,-0.53152514,0.2866627,0.18532693,0.8176625,-0.23811543,-0.83477914,-0.9400273,0.36273634,0.3587948,-0.9060083,0.22462809,0.2800051,-0.34509432,-0.6595627,-0.39966196,0.6511289,0.78062606,0.120385885,0.06707108,0.17537975,-0.47220707,-0.2520581,0.6220896,-0.591997,-0.12028229,0.16712391,-0.38661236,-0.063868165,0.69874334,0.28632295,0.65892136,0.49663043,0.5044135,0.108947515,-0.48727298,0.4684229,0.80718255,0.037159443,-0.24935281,-0.17145932,-0.7005217,0.22069085,0.7520057,0.9143195,-0.1480602,-0.092309415,-0.39978886,-0.61482227,-0.41648966,-0.8451918,0.4819454,0.33820915,0.33982837,0.953882,0.13643909,0.8516029,0.33317363,-0.024060488,-0.9854024,-0.6407569,0.9606688,-0.967765,-0.19671834,0.8775767,0.23289144,0.36961854,0.0661298,-0.55123603,0.060576677,-0.18633586,-0.30928302,-0.058659494,-0.08890593,-0.45194447,-0.76773846,0.65050113,-0.2837872,0.38731337,-0.6441561,0.40814698,0.8511404,-0.1297695,-0.50346494,0.75904536,0.23952305,0.5051757,-0.5414587,-0.7373165,-0.8096233,0.41758025,0.024892807,0.36107862,0.020511389,-0.43139523,-0.6585947,-0.22805196,-0.5216907,0.99335945,-0.064843774,0.16248965,-0.36860937,-0.46433783,-0.9990521,0.42485118,-0.13489538,-0.9650543,-0.77988553,0.71815276,0.40843678,-0.31609106,0.89747834,-0.067427754,-0.5563319,0.38152277,-0.2609468,-0.9177565,0.3785311,0.21858025,0.048310637,0.08612907,-0.8017586,0.733938,-0.87202877,-0.45807213,0.517725,-0.914037,-0.8851899,0.74614847,0.55675185,-0.5089677,0.37774956,-0.9508435,-0.7795995,0.50154436,0.8749589,-0.71850514,0.9363793,-0.050908864,0.25753975,0.1557138,-0.98005265,-0.8664989,-0.5268434,0.499604,-0.43601406,0.7779449,-0.042998374,0.064824104,0.7194257,0.5112376,0.19048202,-0.58326626,0.8784529
